carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status,trace_timestamp_utc,external_alignment_source_hour_index
equal_site_portfolio,2025,1,2025-01-01 00:00:00,east,0.5379375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 00:00:00+00:00,0
equal_site_portfolio,2025,57,2025-01-03 08:00:00,east,0.5619125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,56,2024-11-18 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 08:00:00+00:00,56
equal_site_portfolio,2025,57,2025-01-03 08:00:00,north,0.6159,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,56,2024-11-18 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 08:00:00+00:00,56
equal_site_portfolio,2025,57,2025-01-03 08:00:00,northwest,0.5096499999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,56,2024-11-18 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 08:00:00+00:00,56
equal_site_portfolio,2025,57,2025-01-03 08:00:00,southwest,0.2743,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,56,2024-11-18 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 08:00:00+00:00,56
equal_site_portfolio,2025,58,2025-01-03 09:00:00,east,0.51975,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,57,2024-11-18 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 09:00:00+00:00,57
equal_site_portfolio,2025,58,2025-01-03 09:00:00,north,0.6288,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,57,2024-11-18 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 09:00:00+00:00,57
equal_site_portfolio,2025,58,2025-01-03 09:00:00,northwest,0.49485,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,57,2024-11-18 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 09:00:00+00:00,57
equal_site_portfolio,2025,58,2025-01-03 09:00:00,southwest,0.2565,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,57,2024-11-18 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 09:00:00+00:00,57
equal_site_portfolio,2025,59,2025-01-03 10:00:00,east,0.4913,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,58,2024-11-18 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 10:00:00+00:00,58
equal_site_portfolio,2025,59,2025-01-03 10:00:00,north,0.6395,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,58,2024-11-18 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 10:00:00+00:00,58
equal_site_portfolio,2025,59,2025-01-03 10:00:00,northwest,0.4619,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,58,2024-11-18 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 10:00:00+00:00,58
equal_site_portfolio,2025,59,2025-01-03 10:00:00,southwest,0.2448666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,58,2024-11-18 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 10:00:00+00:00,58
equal_site_portfolio,2025,60,2025-01-03 11:00:00,east,0.462675,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,59,2024-11-18 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 11:00:00+00:00,59
equal_site_portfolio,2025,60,2025-01-03 11:00:00,north,0.6285,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,59,2024-11-18 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 11:00:00+00:00,59
equal_site_portfolio,2025,60,2025-01-03 11:00:00,northwest,0.49555,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,59,2024-11-18 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 11:00:00+00:00,59
equal_site_portfolio,2025,60,2025-01-03 11:00:00,southwest,0.2434333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,59,2024-11-18 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 11:00:00+00:00,59
equal_site_portfolio,2025,61,2025-01-03 12:00:00,east,0.4428625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,60,2024-11-18 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 12:00:00+00:00,60
equal_site_portfolio,2025,61,2025-01-03 12:00:00,north,0.616,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,60,2024-11-18 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 12:00:00+00:00,60
equal_site_portfolio,2025,61,2025-01-03 12:00:00,northwest,0.4469999999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,60,2024-11-18 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 12:00:00+00:00,60
equal_site_portfolio,2025,61,2025-01-03 12:00:00,southwest,0.2401666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,60,2024-11-18 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 12:00:00+00:00,60
equal_site_portfolio,2025,62,2025-01-03 13:00:00,east,0.4435875000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,61,2024-11-18 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 13:00:00+00:00,61
equal_site_portfolio,2025,62,2025-01-03 13:00:00,north,0.5767,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,61,2024-11-18 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 13:00:00+00:00,61
equal_site_portfolio,2025,62,2025-01-03 13:00:00,northwest,0.43315,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,61,2024-11-18 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 13:00:00+00:00,61
equal_site_portfolio,2025,62,2025-01-03 13:00:00,southwest,0.2382666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,61,2024-11-18 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 13:00:00+00:00,61
equal_site_portfolio,2025,63,2025-01-03 14:00:00,east,0.4504,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,62,2024-11-18 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 14:00:00+00:00,62
equal_site_portfolio,2025,63,2025-01-03 14:00:00,north,0.5753,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,62,2024-11-18 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 14:00:00+00:00,62
equal_site_portfolio,2025,63,2025-01-03 14:00:00,northwest,0.39935,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,62,2024-11-18 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 14:00:00+00:00,62
equal_site_portfolio,2025,63,2025-01-03 14:00:00,southwest,0.2345,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,62,2024-11-18 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 14:00:00+00:00,62
equal_site_portfolio,2025,64,2025-01-03 15:00:00,east,0.4712625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,63,2024-11-18 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 15:00:00+00:00,63
equal_site_portfolio,2025,64,2025-01-03 15:00:00,north,0.5623,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,63,2024-11-18 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 15:00:00+00:00,63
equal_site_portfolio,2025,64,2025-01-03 15:00:00,northwest,0.35995,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,63,2024-11-18 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 15:00:00+00:00,63
equal_site_portfolio,2025,64,2025-01-03 15:00:00,southwest,0.2322999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,63,2024-11-18 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 15:00:00+00:00,63
equal_site_portfolio,2025,65,2025-01-03 16:00:00,east,0.4999375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,64,2024-11-18 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 16:00:00+00:00,64
equal_site_portfolio,2025,65,2025-01-03 16:00:00,north,0.6027,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,64,2024-11-18 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 16:00:00+00:00,64
equal_site_portfolio,2025,65,2025-01-03 16:00:00,northwest,0.4273,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,64,2024-11-18 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 16:00:00+00:00,64
equal_site_portfolio,2025,65,2025-01-03 16:00:00,southwest,0.1915333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,64,2024-11-18 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 16:00:00+00:00,64
equal_site_portfolio,2025,66,2025-01-03 17:00:00,east,0.5204749999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,65,2024-11-18 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 17:00:00+00:00,65
equal_site_portfolio,2025,66,2025-01-03 17:00:00,north,0.6183,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,65,2024-11-18 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 17:00:00+00:00,65
equal_site_portfolio,2025,66,2025-01-03 17:00:00,northwest,0.45025,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,65,2024-11-18 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 17:00:00+00:00,65
equal_site_portfolio,2025,66,2025-01-03 17:00:00,southwest,0.1505333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,65,2024-11-18 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 17:00:00+00:00,65
equal_site_portfolio,2025,67,2025-01-03 18:00:00,east,0.5226000000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,66,2024-11-18 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 18:00:00+00:00,66
equal_site_portfolio,2025,67,2025-01-03 18:00:00,north,0.5732,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,66,2024-11-18 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 18:00:00+00:00,66
equal_site_portfolio,2025,67,2025-01-03 18:00:00,northwest,0.4554,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,66,2024-11-18 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 18:00:00+00:00,66
equal_site_portfolio,2025,67,2025-01-03 18:00:00,southwest,0.1677999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,66,2024-11-18 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 18:00:00+00:00,66
equal_site_portfolio,2025,68,2025-01-03 19:00:00,east,0.524875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,67,2024-11-18 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 19:00:00+00:00,67
equal_site_portfolio,2025,68,2025-01-03 19:00:00,north,0.5565,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,67,2024-11-18 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 19:00:00+00:00,67
equal_site_portfolio,2025,68,2025-01-03 19:00:00,northwest,0.4619999999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,67,2024-11-18 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 19:00:00+00:00,67
equal_site_portfolio,2025,68,2025-01-03 19:00:00,southwest,0.17,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,67,2024-11-18 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 19:00:00+00:00,67
equal_site_portfolio,2025,69,2025-01-03 20:00:00,east,0.5245500000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,68,2024-11-18 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 20:00:00+00:00,68
equal_site_portfolio,2025,69,2025-01-03 20:00:00,north,0.5534,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,68,2024-11-18 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 20:00:00+00:00,68
equal_site_portfolio,2025,69,2025-01-03 20:00:00,northwest,0.4619,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,68,2024-11-18 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 20:00:00+00:00,68
equal_site_portfolio,2025,69,2025-01-03 20:00:00,southwest,0.1643333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,68,2024-11-18 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 20:00:00+00:00,68
equal_site_portfolio,2025,70,2025-01-03 21:00:00,east,0.52335,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,69,2024-11-18 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-12 21:00:00+00:00,69
