carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status
conservative_site_selection,2025,1,2025-01-01 00:00:00,east,0.7448,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,119,2025-01-05 22:00:00,northwest,0.6207,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,119,2025-01-05 22:00:00,southwest,0.5441,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,120,2025-01-05 23:00:00,east,0.7306,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,120,2025-01-05 23:00:00,north,0.4212,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,120,2025-01-05 23:00:00,northwest,0.6164,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,120,2025-01-05 23:00:00,southwest,0.58,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,121,2025-01-06 00:00:00,east,0.7443,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,121,2025-01-06 00:00:00,north,0.4528,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,121,2025-01-06 00:00:00,northwest,0.5971,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,121,2025-01-06 00:00:00,southwest,0.7285,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,122,2025-01-06 01:00:00,east,0.7497,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,121,2024-11-20 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,122,2025-01-06 01:00:00,north,0.412,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,121,2024-11-20 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,122,2025-01-06 01:00:00,northwest,0.5983,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,121,2024-11-20 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,122,2025-01-06 01:00:00,southwest,0.7539,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,121,2024-11-20 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,123,2025-01-06 02:00:00,east,0.7524,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,122,2024-11-20 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,123,2025-01-06 02:00:00,north,0.3905,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,122,2024-11-20 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,123,2025-01-06 02:00:00,northwest,0.5903,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,122,2024-11-20 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,123,2025-01-06 02:00:00,southwest,0.7545,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,122,2024-11-20 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,124,2025-01-06 03:00:00,east,0.7577,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,123,2024-11-20 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,124,2025-01-06 03:00:00,north,0.4049,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,123,2024-11-20 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,124,2025-01-06 03:00:00,northwest,0.5751,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,123,2024-11-20 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,124,2025-01-06 03:00:00,southwest,0.762,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,123,2024-11-20 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,125,2025-01-06 04:00:00,east,0.7619,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,124,2024-11-20 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,125,2025-01-06 04:00:00,north,0.4424,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,124,2024-11-20 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,125,2025-01-06 04:00:00,northwest,0.5637,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,124,2024-11-20 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,125,2025-01-06 04:00:00,southwest,0.7537,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,124,2024-11-20 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,126,2025-01-06 05:00:00,east,0.7599,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,125,2024-11-20 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,126,2025-01-06 05:00:00,north,0.4713,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,125,2024-11-20 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,126,2025-01-06 05:00:00,northwest,0.5593,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,125,2024-11-20 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,126,2025-01-06 05:00:00,southwest,0.7445,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,125,2024-11-20 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,127,2025-01-06 06:00:00,east,0.7541,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,126,2024-11-20 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,127,2025-01-06 06:00:00,north,0.4797,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,126,2024-11-20 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,127,2025-01-06 06:00:00,northwest,0.5644,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,126,2024-11-20 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,127,2025-01-06 06:00:00,southwest,0.6501,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,126,2024-11-20 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,128,2025-01-06 07:00:00,east,0.7439,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,127,2024-11-20 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,128,2025-01-06 07:00:00,north,0.4826,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,127,2024-11-20 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,128,2025-01-06 07:00:00,northwest,0.568,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,127,2024-11-20 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,128,2025-01-06 07:00:00,southwest,0.5869,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,127,2024-11-20 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,129,2025-01-06 08:00:00,east,0.7389,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,128,2024-11-21 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,129,2025-01-06 08:00:00,north,0.4723,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,128,2024-11-21 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,129,2025-01-06 08:00:00,northwest,0.5682,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,128,2024-11-21 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,129,2025-01-06 08:00:00,southwest,0.529,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,128,2024-11-21 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,130,2025-01-06 09:00:00,east,0.7324,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,129,2024-11-21 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,130,2025-01-06 09:00:00,north,0.4508,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,129,2024-11-21 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,130,2025-01-06 09:00:00,northwest,0.5474,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,129,2024-11-21 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,130,2025-01-06 09:00:00,southwest,0.5147,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,129,2024-11-21 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,131,2025-01-06 10:00:00,east,0.7177,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,130,2024-11-21 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,131,2025-01-06 10:00:00,north,0.3955,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,130,2024-11-21 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,131,2025-01-06 10:00:00,northwest,0.5848,Gansu,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,130,2024-11-21 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,131,2025-01-06 10:00:00,southwest,0.5314,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,130,2024-11-21 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,132,2025-01-06 11:00:00,east,0.6998,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,131,2024-11-21 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
